01234567  0 
65370124 75360124 16 
50763124 50367124 16 
57362140 52367140 16 
52763140 52367140 16 
57062134 53062174 16 
27034156 72034156 16 
02734156 72034156 16 
57162430 53162470 16 
52741360 52341760 16 
52341067 52341760 16 
53740126 53140726 16 
53140627 53140726 16 
30756124 30156724 16 
27340156 72340156 16 
42370156 72340156 16 
37042156 32047156 16 
37142650 32147650 16 
32741650 32147650 16 
17563420 13567420 16 
13765420 13567420 16 
37650124 73650124 16 
53670124 73650124 16 
67053124 63057124 16 
67153420 63157420 16 
63751420 63157420 16 
60751324 60351724 16 
07134625 70134625 16 
10734625 70134625 16 
67142530 63142570 16 
63142507 63142570 16 
62751340 62351740 16 
67340125 62340175 16 
62340157 62340175 16 
37065124 32065174 16 
13740625 73140625 16 
43170625 73140625 16 
30741625 30147625 16 
60754123 60154723 16 
60154327 60154723 16 
26173540 76123540 16 
64173520 64123570 16 
37621540 73621540 16 
23671540 73621540 16 
23670145 73620145 16 
67023145 63027145 16 
60715234 60517234 16 
13576420 13526470 16 
56710423 76510423 16 
57216430 56217430 16 
57210463 56210473 16 
56270413 56210473 16 
57236140 56237140 16 
57036124 52036174 16 
52036147 52036174 16 
23016457 23016754 16 
27053146 23057146 16 
56274031 76254031 16 
24750163 24057163 16 
24053167 24057163 16 
52746130 52146730 16 
23746150 23146750 16 
56741230 56241730 16 
52740163 52140763 16 
52140367 52140763 16 
57160423 52160473 16 
65170423 65120473 16 
67240153 76240153 16 
27046153 26047153 16 
26043157 26047153 16 
52376140 72356140 16 
32176054 32156074 16 
13746520 73146520 16 
32746105 32146705 16 
27156043 24156073 16 
64751230 64251730 16 
61725340 61527340 16 
64571320 64521370 16 
64521307 64521370 16 
56321047 56321740 16 
67234150 64237150 16 
24730156 24037156 16 
24076351 24036751 16 
25034167 25037164 16 
26015437 26015734 16 
60725143 60125743 16 
64721350 64127350 16 
01726345 71026345 16 
42160357 42160375 16 
12746350 72146350 16 
42176350 72146350 16 
25176340 25146370 16 
25146307 25146370 16 
67241350 76241350 16 
47035126 42035176 16 
43760125 73460125 16 
63470125 73460125 16 
37462150 32467150 16 
27016435 26017435 16 
42736150 72436150 16 
25476130 25436170 16 
46720351 76420351 16 
37405126 32405176 16 
03475126 03425176 16 
07215436 70215436 16 
24061357 24061375 16 
07321546 04321576 16 
10725346 70125346 16 
05721346 05127346 16 
05126347 05127346 16 
64701325 64107325 16 
10726354 70126354 16 
10465237 10465273 16 
10462357 10462375 16 
12765403 12465703 16 
34721605 74321605 16 
42760153 72460153 16 
25470163 25460173 16 
25460137 25460173 16 
04123657 04127653 16 
05174623 05124673 16 
10452637 10452736 16 
17632405 12637405 16 
12635407 12637405 16 
41736520 71436520 16 
32175604 72135604 16 
51734620 71534620 16 
24753106 24357106 16 
13754620 73154620 16 
34751620 34157620 16 
27134650 72134650 16 
12734650 72134650 16 
34706125 34106725 16 
24051637 24051736 16 
10726543 70126543 16 
04756123 04156723 16 
07453126 03457126 16 
07153624 03157624 16 
42150637 42150736 16 
23710456 23410756 16 
12654307 12654703 16 
24173650 24153670 16 
17605324 71605324 16 
61305427 61305724 16 
61574302 61504372 16 
15706324 75106324 16 
56704123 56104723 16 
65720341 65027341 16 
67305241 76305241 16 
36705241 76305241 16 
06723145 06327145 16 
06375124 06325174 16 
61720543 61027543 16 
26051347 26051743 16 
64571203 64501273 16 
15370426 15320476 16 
36570124 76530124 16 
15726340 75126340 16 
54176320 54126370 16 
67520143 76520143 16 
56023147 56027143 16 
45720163 75420163 16 
56470123 56420173 16 
50473126 50423176 16 
54761203 54167203 16 
54163207 54167203 16 
04751326 04157326 16 
02174356 02154376 16 
57134602 50134672 16 
25740361 25340761 16 
25340167 25340761 16 
56740321 56340721 16 
56340127 56340721 16 
57326410 56327410 16 
56723410 56327410 16 
06573421 06523471 16 
20543167 20543761 16 
25741306 25341706 16 
25341607 25341706 16 
51376420 51326470 16 
57140326 50147326 16 
50146327 50147326 16 
57340621 50347621 16 
50743621 50347621 16 
57462103 52467103 16 
52463107 52467103 16 
54761320 54167320 16 
35701624 75301624 16 
51703624 51307624 16 
52371046 52301746 16 
65371420 75361420 16 
37601524 32601574 16 
61735420 61537420 16 
62741530 62541730 16 
62541037 62541730 16 
52761043 72561043 16 
67541023 62541073 16 
31675204 71635204 16 
61534207 61537204 16 
15723604 15327604 16 
10325647 10325674 16 
31625407 31625704 16 
17263405 71263405 16 
57462310 52467310 16 
52071643 52061743 16 
67542310 62547310 16 
62745310 62547310 16 
46520317 46520371 16 
57024361 54027361 16 
54021367 54027361 16 
54320167 54320761 16 
47260513 74260513 16 
05723641 05327641 16 
25743601 25347601 16 
20743615 20347615 16 
60273145 70263145 16 
25763104 25367104 16 
61243507 61247503 16 
62750143 62150743 16 
67140523 62140573 16 
62140537 62140573 16 
24150367 24150763 16 
07123645 70123645 16 
10723645 70123645 16 
20143657 20143675 16 
01723546 01523746 16 
50723146 50123746 16 
50173624 50123674 16 
57641203 50641273 16 
50671324 50621374 16 
57142603 52147603 16 
52143607 52147603 16 
52641307 52641703 16 
27543610 21543670 16 
35742061 35042761 16 
35042167 35042761 16 
42051367 42057361 16 
42350167 42350761 16 
65470321 75460321 16 
35472160 75432160 16 
56472130 56432170 16 
56432107 56432170 16 
45730126 75430126 16 
35470126 75430126 16 
26340517 26340571 16 
27345160 72345160 16 
53460127 53460721 16 
63540127 63540721 16 
67523410 63527410 16 
57426130 56427130 16 
67245130 76245130 16 
32746510 32546710 16 
65732410 65237410 16 
36745210 36245710 16 
37215460 36215470 16 
57026314 56027314 16 
05472136 05432176 16 
05743261 05347261 16 
23745106 73245106 16 
35742106 35247106 16 
35246107 35247106 16 
63745201 63245701 16 
63245107 63245701 16 
35462107 35462701 16 
05324167 05324761 16 
40375126 40325176 16 
35142607 35142706 16 
37102456 35102476 16 
12756304 72156304 16 
35176420 75136420 16 
45731620 75431620 16 
52461037 52461730 16 
32645107 32645701 16 
53741620 73541620 16 
57103426 53107426 16 
31706524 31506724 16 
31576024 31506724 16 
37506412 31506472 16 
36502417 36502471 16 
03275416 73205416 16 
10526347 10526374 16 
27641530 21647530 16 
07143526 03147526 16 
23075461 73025461 16 
25740136 25140736 16 
25140637 25140736 16 
50746123 50146723 16 
27143560 23147560 16 
27640135 20647135 16 
52640137 52640731 16 
23745610 23547610 16 
27645103 20645173 16 
51073426 51023476 16 
65703241 65307241 16 
05376421 05326471 16 
56723041 56023741 16 
56043217 56043271 16 
10756342 70156342 16 
64371502 64301572 16 
64301527 64301572 16 
36501247 36501742 16 
07346521 06347521 16 
06743521 06347521 16 
35764102 35164702 16 
35174602 35164702 16 
67325401 65327401 16 
65723401 65327401 16 
67503214 61503274 16 
51273460 51263470 16 
65374210 75364210 16 
54763210 54367210 16 
65320147 65320741 16 
65340217 65340271 16 
60523147 60523741 16 
67543201 60543271 16 
60543217 60543271 16 
57260143 50267143 16 
35741602 75341602 16 
45371602 75341602 16 
13240657 13240756 16 
05723164 75023164 16 
25073164 75023164 16 
56073124 56023174 16 
25173460 75123460 16 
56173420 56123470 16 
65173240 75163240 16 
54173260 54163270 16 
57063142 53067142 16 
60723154 60327154 16 
35076124 35026174 16 
35026147 35026174 16 
53726140 53126740 16 
57146230 53146270 16 
34726150 34126750 16 
64351207 64351270 16 
64350127 64350172 16 
47053162 74053162 16 
54073162 74053162 16 
07356124 06357124 16 
06753124 06357124 16 
65374102 75364102 16 
54763102 54367102 16 
57460132 53460172 16 
17463502 13467502 16 
13462507 13467502 16 
34571602 34561702 16 
57301246 54301276 16 
47356102 74356102 16 
04723156 04327156 16 
05374126 05324176 16 
35170624 35120674 16 
52743061 52043761 16 
52043167 52043761 16 
26750413 26057413 16 
42753160 72453160 16 
52473160 72453160 16 
47560231 43560271 16 
43560217 43560271 16 
25743160 75243160 16 
56273140 56243170 16 
56243107 56243170 16 
27065431 25067431 16 
65740231 65240731 16 
65240137 65240731 16 
65273410 75263410 16 
53462017 53462710 16 
46350217 46350271 16 
35276140 35246170 16 
67342150 76342150 16 
53746210 53246710 16 
56742310 56342710 16 
36472051 36452071 16 
02473156 02453176 16 
32701456 72301456 16 
02741356 02341756 16 
02341657 02341756 16 
62703451 62307451 16 
56240317 56240371 16 
07543162 70543162 16 
40573162 70543162 16 
52743106 52347106 16 
52346107 52347106 16 
65342107 65342701 16 
57402136 53402176 16 
53402167 53402176 16 
40172356 40132756 16 
37410652 30417652 16 
20743156 20143756 16 
15743206 75143206 16 
53746102 53146702 16 
53642107 53642701 16 
25741630 75241630 16 
45271630 75241630 16 
51742630 51247630 16 
53472061 53402761 16 
12376450 12356470 16 
31674502 31654702 16 
10376254 10356274 16 
10356247 10356274 16 
57306214 51306274 16 
17346250 71346250 16 
41376250 71346250 16 
37641250 31647250 16 
47120356 40127356 16 
17043256 71043256 16 
01376245 01346275 16 
47320651 40327651 16 
37145260 35147260 16 
35741260 35147260 16 
40376152 70346152 16 
37640152 30647152 16 
27043651 23047651 16 
23640157 23640751 16 
35742610 35247610 16 
02743651 02347651 16 
37642105 30642175 16 
12573460 12563470 16 
52673104 72653104 16 
67152403 62157403 16 
62173450 62153470 16 
62703145 62103745 16 
42763105 72463105 16 
62473105 72463105 16 
27465130 23465170 16 
02174635 72104635 16 
17462530 12467530 16 
12460537 12467530 16 
57623401 53627401 16 
53671420 53621470 16 
62543107 62543701 16 
27543061 23547061 16 
23745061 23547061 16 
57603241 53607241 16 
53706241 53607241 16 
56723104 56123704 16 
53674102 73654102 16 
67453102 63457102 16 
56743201 56243701 16 
60243157 60243751 16 
67452130 63452170 16 
63472150 63452170 16 
51672430 71652430 16 
61472530 61452730 16 
27163450 23167450 16 
43671250 73641250 16 
67143250 63147250 16 
51673402 71653402 16 
61473502 61453702 16 
10562437 10562734 16 
15763402 15367402 16 
67305412 61305472 16 
63512407 63512470 16 
62473510 72463510 16 
53674210 73654210 16 
67453210 63457210 16 
64752310 64352710 16 
62053147 62053741 16 
24753061 24053761 16 
53620147 53620741 16 
62573140 72563140 16 
63275140 73265140 16 
23175640 23165740 16 
53640217 53640271 16 
53672140 73652140 16 
26743510 76243510 16 
61273540 61243570 16 
37642510 73642510 16 
43672510 73642510 16 
67043215 63047215 16 
47352160 74352160 16 
07563124 02563174 16 
32701645 72301645 16 
50673142 70653142 16 
46752301 46352701 16 
46352107 46352701 16 
07643512 70643512 16 
67540132 63540172 16 
67345102 60345172 16 
60345127 60345172 16 
34701652 74301652 16 
04671325 04621375 16 
07623541 70623541 16 
17643205 71643205 16 
67345210 61345270 16 
17240635 13240675 16 
63740152 63140752 16 
63725104 63125704 16 
24170356 24130756 16 
12743605 72143605 16 
42173605 72143605 16 
27145630 23145670 16 
37641502 31647502 16 
31746502 31647502 16 
43275610 73245610 16 
14603527 14607523 16 
13576042 13506742 16 
37102645 73102645 16 
17642035 13642075 16 
13642057 13642075 16 
27165034 72165034 16 
56234017 56237014 16 
67534021 62534071 16 
64571032 64531072 16 
64531027 64531072 16 
13675402 13605472 16 
13605427 13605472 16 
56472013 56402713 16 
17642503 71642503 16 
26543017 26543071 16 
06743215 06243715 16 
54673201 74653201 16 
62745031 62547031 16 
67543012 63547012 16 
06573142 76503142 16 
64573102 64503172 16 
64503127 64503172 16 
37605142 73605142 16 
03675142 73605142 16 
37605214 31605274 16 
34621507 34621705 16 
03125647 03127645 16 
63145027 63145072 16 
61745230 61245730 16 
46273051 76243051 16 
65273041 65243071 16 
65243017 65243071 16 
37642051 73642051 16 
43672051 73642051 16 
07654123 02654173 16 
02674153 02654173 16 
02746153 02146753 16 
10634527 10637524 16 
10673524 10623574 16 
10623547 10623574 16 
13674520 13624570 16 
37516204 73516204 16 
53716204 73516204 16 
53206147 53206174 16 
02753146 02153746 16 
02143567 02143576 16 
27605134 23605174 16 
17623045 13627045 16 
27143056 23147056 16 
67203154 63207154 16 
27403156 23407156 16 
25403167 25407163 16 
25136047 25136074 16 
24751360 24157360 16 
67534210 61534270 16 
64573021 64523071 16 
67541230 63541270 16 
25706134 25106734 16 
53706124 53106724 16 
57123046 53127046 16 
67524130 76524130 16 
54123067 54127063 16 
52076341 52036741 16 
37546021 32546071 16 
37245061 36245071 16 
57406123 52406173 16 
36725401 36527401 16 
27543106 23547106 16 
37526014 73526014 16 
53726014 73526014 16 
65472031 65402731 16 
65402137 65402731 16 
63702415 63207415 16 
63705214 63205714 16 
25734061 25437061 16 
42071563 72041563 16 
61573420 61523470 16 
56471320 56421370 16 
26743105 26143705 16 
26375401 26345701 16 
26345107 26345701 16 
35670214 75630214 16 
57631240 51637240 16 
51634027 51634072 16 
67452013 61452073 16 
35671024 35621074 16 
35621047 35621074 16 
65173024 65123074 16 
65123047 65123074 16 
65073421 65023471 16 
65023417 65023471 16 
64723051 64023751 16 
64023157 64023751 16 
34651027 34651072 16 
53641027 53641072 16 
64153027 64153072 16 
25746031 25046731 16 
25046137 25046731 16 
53746021 53046721 16 
53046127 53046721 16 
25741063 25041763 16 
25041367 25041763 16 
61750423 61057423 16 
57146023 56147023 16 
56143027 56147023 16 
57046321 56047321 16 
35726041 35026741 16 
64570231 64530271 16 
60714532 70614532 16 
17634502 10634572 16 
03576124 03526174 16 
03526147 03526174 16 
25670134 75620134 16 
35726104 35126704 16 
56734102 56134702 16 
57146302 50146372 16 
35706142 35106742 16 
15673204 15603274 16 
05673124 05623174 16 
05623147 05623174 16 
03674125 03624175 16 
53716042 53016742 16 
04653127 04653172 16 
54670132 74650132 16 
56412037 56417032 16 
56734021 56034721 16 
57436102 50436172 16 
41750263 71450263 16 
06473125 06423175 16 
25746103 75246103 16 
56742103 56247103 16 
35746201 35246701 16 
56472301 56432701 16 
35706214 35206714 16 
35276014 35206714 16 
25673401 25603471 16 
05673241 05643271 16 
05643217 05643271 16 
40273156 70243156 16 
05243167 05243176 16 
03142657 03142756 16 
50743216 50243716 16 
67450123 62450173 16 
62741053 62041753 16 
67043152 63047152 16 
05742163 75042163 16 
56470312 56430712 16 
63704512 63407512 16 
47250163 40257163 16 
40172563 40152763 16 
62403157 62407153 16 
65472103 65402173 16 
47561203 40561273 16 
15740263 75140263 16 
27165403 25167403 16 
25163407 25167403 16 
51243067 51247063 16 
65143207 65147203 16 
65271340 65241370 16 
17640253 71640253 16 
47026351 46027351 16 
10643257 10647253 16 
05726143 05126743 16 
46073152 76043152 16 
10743265 70143265 16 
32670154 32650174 16 
30641527 30647521 16 
64520137 64520731 16 
24670153 24650173 16 
25670341 75620341 16 
54670321 54620371 16 
57320146 50327146 16 
57326104 50326174 16 
50376124 50326174 16 
27640513 20647513 16 
20643517 20647513 16 
52170346 52130746 16 
37506124 32506174 16 
36275104 76235104 16 
45376201 75346201 16 
34720651 34620751 16 
34620157 34620751 16 
02356147 02357146 16 
36745102 36547102 16 
27043516 23047516 16 
64572130 64532170 16 
32675140 72635140 16 
60735124 60537124 16 
37641025 32641075 16 
32641057 32641075 16 
42071635 42061735 16 
43652017 43652071 16 
41630527 41630572 16 
27653041 72653041 16 
52673041 72653041 16 
57346012 56347012 16 
56743012 56347012 16 
65072134 65032174 16 
03745162 03547162 16 
47253061 43257061 16 
46750312 46350712 16 
37546210 36547210 16 
03712465 73012465 16 
67345021 62345071 16 
67305124 62305174 16 
67534102 64537102 16 
25376041 25306741 16 
25306147 25306741 16 
05376142 75306142 16 
54306127 54306172 16 
35702164 75302164 16 
02743165 02347165 16 
57640312 50647312 16 
36705412 76305412 16 
06315427 06315472 16 
46752013 46052713 16 
35670142 75630142 16 
54630127 54630172 16 
10376542 70316542 16 
43576102 73546102 16 
43506127 43506172 16 
64735021 64035721 16 
37516042 36517042 16 
67504123 62504173 16 
17320645 71320645 16 
31726540 31627540 16 
37645012 31645072 16 
31645027 31645072 16 
36725014 36025714 16 
41260537 41260735 16 
64751023 64051723 16 
45671032 45631072 16 
45631027 45631072 16 
64750321 64057321 16 
67325014 61325074 16 
67325140 76325140 16 
26375140 76325140 16 
37526140 36527140 16 
36705124 36105724 16 
65341027 65341072 16 
35146027 35146072 16 
17645302 10645372 16 
10645327 10645372 16 
04376125 04326175 16 
34670125 34620175 16 
37625104 30625174 16 
30675124 30625174 16 
13645207 13647205 16 
43076125 43026175 16 
45036127 45036172 16 
05674132 05634172 16 
05634127 05634172 16 
64705123 64105723 16 
10746325 70146325 16 
67045123 76045123 16 
06543127 06547123 16 
63075124 63025174 16 
65742013 65247013 16 
65234107 65234701 16 
45672301 45602371 16 
45261037 45261073 16 
24071653 24061753 16 
17346025 12346075 16 
24371056 24301756 16 
65203147 65207143 16 
25143067 25147063 16 
21043567 21043765 16 
25346017 25346071 16 
15043267 15047263 16 
07543216 01543276 16 
42670351 72640351 16 
25640317 25640371 16 
67432051 76432051 16 
05346127 05346172 16 
57064123 52064173 16 
52064137 52064173 16 
35712460 75312460 16 
15372460 75312460 16 
50713426 50317426 16 
61570243 61520743 16 
60135427 60135724 16 
